,Company Name,About Company,Company Logo,Company Type,Company Location,Employees Count,Top Universities
0,Jumia Egypt,100% Africa 100% Internet,"b'\xff\xd8\xff\xe0\x00\x10JFIF\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\xff\xdb\x00C\x00\x03\x02\x02\x03\x02\x02\x03\x03\x03\x03\x04\x03\x03\x04\x05\x08\x05\x05\x04\x04\x05\n\x07\x07\x06\x08\x0c\n\x0c\x0c\x0b\n\x0b\x0b\r\x0e\x12\x10\r\x0e\x11\x0e\x0b\x0b\x10\x16\x10\x11\x13\x14\x15\x15\x15\x0c\x0f\x17\x18\x16\x14\x18\x12\x14\x15\x14\xff\xdb\x00C\x01\x03\x04\x04\x05\x04\x05\t\x05\x05\t\x14\r\x0b\r\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\x14\xff\xc2\x00\x11\x08\x00d\x00d\x03\x01""\x00\x02\x11\x01\x03\x11\x01\xff\xc4\x00\x1c\x00\x00\x02\x02\x03\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x06\x07\x00\x05\x03\x04\x08\x02\x01\xff\xc4\x00\x1a\x01\x00\x03\x01\x01\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x03\x04\x05\x01\x00\x06\xff\xda\x00\x0c\x03\x01\x00\x02\x10\x03\x10\x00\x00\x01\xd4\x17\xbb\x17\x8a\xebR\xb0\xe2\x0ex/\x0eO\x1e\xeec\x81\x9d\xa5\x95\x0e\x0c\xba\xc5\xcf\x7f>X\x01\xe9K\x08\xa2f\x81\xb3W\xb7I\xed\xc8\xab\xbf\xe8SR\x1b\xa6\x04\xcaw\x08\xef\xb35\x13\x9b\x95F\x9aY\xb4\x84\x9b\x0c\x08\xde\xbd\x85\xd2u\x8c\xd3\x9bl\x01U\\T\r\xdb\xcd\x81\xfa\xafL&\x0e\xac\xa3\xce\xd7Z\xb9\xd2\x0f\r|\x12C1kl\xbbhf\x08\xf9I\xb5\xe4\xf9M\xfdZ""\xc1-H\x925\xd8\xf3\xfd&[ErF\xb5\x8a\xdc\x8eD\xab\xf2\xd8J\xd3n\xbeZN\xbb\xe6g\x8d\x80\xa7aK\x9b\x19\xeeEA\xd2=\xe2\x16^\x12\xef\xba_\x8a>\x89\xe74\xbbW\xa4\xb9\xbb\xab\x9a\xb5\xf2;\xa0\x11\x8e[\xeen\xc1\xea\xea\xe8@\x9f\xdc:\xe6\xae\x91P!\xc1\xfd\x94\x8d\xe9\x11\x1a\x0eH\xe9uX\x9a\x93\xaa\xf9S\xa9Y\xc1\xc5#\x00\x15\xebw\xcfP|\x963\x90\xc4\xe3\x1c\x99\xf6\xda\xf9\x93\xa3\x04d\xef\x13\xfdQ!\xf9*!%S7\xa4\x82_\xff\xc4\x00&\x10\x00\x01\x04\x02\x02\x01\x04\x03\x01\x01\x00\x00\x00\x00\x00\x00\x03\x01\x02\x04\x05\x00\x06\x11\x13\x12\x14\x15!#\x07""1$4\xff\xda\x00\x08\x01\x01\x00\x01\x05\x02\xbbgI{\x17\x04\xf5\xf2\xb3k\x87\x05N^{\n\xb87\x1d\x16[l}\xa1\xdf\xd5T\xce\xcc\xec\xce\xf5\xcb\xcbd\xb22\x13\x8c\x8e\xaf).""O\x8a\xc7\x05\xd8\x81r\xe0\xe1 \xd8F\xc30\n\x07\r\xca\xd5\xc6\x8d\xcew\xb7\xbb=\xbb6\rY+\x1d\xe9\xda\x8a\x0e\x04\xf6Y\xc5\xb9\xa94DL,\x81BX\x91\x0b{""\xca\x84\x82\x14#\xa1\x91A\x81\x07\xdb\xe9\xf3\xd1.%\xdc\x83T(\xc9\xd8(\x8a\xec\x05~NccG+\x9fe.=\x9c:\xa6\xac\xa19.S\xd2\xdc\x08}\xc2\x89\x13\x99\x11\xa0\xb3-\x91\x83\x95\x0eB\xca\xc2\xbd_8nc\x13\xd5\x88\x01\xd9l\x1a\xf8\x9a\x8bG\xee.\xaa\xaf\x997a\xaf$\xd7Z\xf6\x0eu#{*\xa2\x0f\xfdL^2\xd5\xa8\xf9\x83\xa2\x8e<\xf6\xa8\xect\xeah\xafj\xc0@\x06\xe8\x83j\xeb\xc4G\x91#\xa8\x81\xeaI\x11\xe7\x94\xb66:\xe3\xfc\xaac\x7f\xd3""`\xa20r\x1bb\xab\x8e\xfe\x14\x7fT\xe4iAb\xa9\xe5\x16S\xe1\xcb%\xec3%\xd5\xda\xcaX\xe9\xc2\xd2K\xe8\xa6\xa7{\xe5\x17f\xbb|\xc9\xba\x7f\xd9O\xe5\x8d\xfd\xb1\xacS\xbbr\x92\xca\xb49\x14\x8e\x84/Q0\xb1\x91\xac:}\xad\xcf\xc7\xf0#\xd8\x84\x04n\xa5Nb5K\xa75\x12\x8d\xd2\x18\xe5d\x96*U\xbb\xbef\xfb/\xce\xcdJ\x8a\x94\x11\x9cyo\xae,\xa2X5\x10\xe3O\xd7\xf1\xdc~\xaa\xbd\xaai\x05k0\x7f:\x9ax\xd0v\xbb\x1aw\xa6jO\xed]\xaejJ\xb6\xe3\xe7K\xafW\x8d\xd1\x97\x99\x8c\xf9\xe7\xad\xda_\r\xd7\xf7*\xd6H\xb33TD\xa1g\x85:\x17\xe4i\xf5j\xa4\xe8\xac\x92\xae,\x88\xa1t\x83\xd6\xd5\x0e \'\xc3\x18\x92\xc4j\xf7;\xe55\x14E\xa5\xdc\xa4\xf8Z\xdd\r\n\x95\x8d\xf0\xaeay\xc1\x13\x98\xf1@C\xe9\xc7\xd5\xa55\xda\xa5\x17\x8c\xe8\xf2X\x8c\xdb\xe6)bn5\xcd\x82\x02}y\xa4+\x9dG\xbe\xb5Gv\xab\xd8\xc8\xab\xe3\x18lNbGk\xc3\xa7\xaf\x8dk\xca\xad\x94\x14\xee\xaeW8x\xf1\xa1C\xbb\x85\tA2\xb4LZ\xa8\xed\x87\x07wU&\xc0\xc6eB\xf9W\xff\x00\xff\xc4\x00""\x11\x00\x02\x02\x01\x04\x02\x03\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x02\x11\x03\x10\x12!1\x042\x13AQ\x14\xff\xda\x00\x08\x01\x03\x01\x01?\x01C\xa1\x0e\x8bBw\xa52\x85\xc1\x0c\x18\xe5\x1a}\x92\x8e\xd7F%\xc0\xf2$\xe8^6n\x98\xf0\xca\x1d\x98k\xe5V5\n\xa6\xaa\xc9V\xe7F\x04\xe4\xa9\x191MM\xf1\xa7\x91\xcc\\H\xfb*<\x8c\xb2\xad\xa4U\x98d\xb1BY:\'=\xd2l\xfe\xb7\xf8d\x9e\xf5\xb8\xc7\xc4\xac\xcb\xcf&5\xc9?\xc1i\xb5\xb8\xa2\xa9\x1d\xc4\xc7\xd9.\xf4D=4\xfa!\xf6K\xbd?\xff\xc4\x00&\x11\x00\x02\x02\x01\x03\x03\x03\x05\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x02\x11\x03\x04!1\x12""2\x133Q\x15ABR\xa1\xff\xda\x00\x08\x01\x02\x01\x01?\x01f\xe3\x15\x94\xc9*\xe4\xa1Hn\xcey\'\x9f$ek\x81J\xd2\x97\xc9\x9et\xc5;\x16\xa7\x02w\x7f\xc3\x1e\xa7\x1e_\x13/\xb2\xce\xe5N\xf8?\x15f\xa2\xdc\xc8c\xedB4Qn]_\x0c\x96\xd0\xdc\xd3\xc2-\xd96c\x85\xcb\xa9\x8f\x93\xe9\xb0\xfd\x8d>\x1fE\xf4\x19|h\xc1\xb6\xc6g\xdac\xe1\x0f\x91\x8aII\x93\x97S""\xeaFo\x13\x1f\x8a,d\xfd\xc3\xee.Q\x97\x84C\xc5\x0c\xff\xc4\x003\x10\x00\x02\x01\x02\x04\x04\x04\x03\x07\x05\x00\x00\x00\x00\x00\x00\x01\x02\x00\x03\x11\x04\x12!1\x102AQ\x13""aqBR\x81\x05\x143\x91\xa1\xb1\xc1 CSc\xf0\xff\xda\x00\x08\x01\x01\x00\x06?\x02\xd1\xaf\xed7\x83YI\xed\xcd\xb7\r\xe6\x95-(\xbd_\xb4\xb3\xd2;R\x07i\xadBf\xe7\xfa\x15\x912\x00-\xc1QV\xe4\x9b\x08\x94q\x08T\r\xa5\xf8g\xaer/\xeb\x06J\xafK\xb0\xa9,\x7f9\xb4\x02o9\xa0zm\x9e\x83\xf2\xb7\x00D\xf0qO\x96\xbd1\xe5c\xd6m5\xe6\x9a\x96Jk\xd6\x03D\xe7\xcb\xd2xM\xf4\xbfN\x0b\xc3\xa4l%\\?\x89\xf2\xb9\xf8f\xabn,\xe7\xe1\x11)\xa2\x96\xa8\xcd\x17\r\xe6f\x1a\x16\x16\xfd\xa09\xad}\xaf\x1f\xa6o4J\x9f0\xbcAi\xb0\x99t\xe5\x9f\x8bkn\x04\xb2\xbe`%\xd8\x85\xf7\x9e#8\t\xdeS\x14\xdb0}n%j\xb56T\xb4\xce\xa6\xdd\xfbD\xfb\xb5\x8eA\xcbk\xcf\x0e\xa2\xe5tP-0\xe7\xd2\'\x06>\x92\xe2\xb3\t|\xe63\x9a\x95Y\xba\x0b\xc6\xa6\xf5\x0bP\xdf+\x8d\xa5*T\xb9\x11ez=]E\xbf\xef\xac\xf0\x1e\xb2f\xe9u\x97Eo&\xec\xcdpelCn\xc6R\x1d\xae""\xfbL\xf5\\(\x8fY\x07\x96\xf6\x97\x99\x8cbw\xb4*\xe2\xe2\xd0\x8f]%:\x89\xba\x99z\xa8\xcaa\xa3A|:^\xbb\xf0%m\x981\xd2%\x86g\xcb\xad\xa3-\xec\xa8l\x04\xcc\x7f\xc8e\xce\x8a&v\xdb\xa0\x82\x9f\xcf\xa7\xb4\xa7\x86\xa1ub.\xcc\x0c\xbcU\xef\x1b0\xcba\xabCaoHf W\xa6\x1e\xcd\xe5\xfc\xa6.\xa3y\xb1\x0c\xc6\x9a\x18Ky\x8f\xa4\xa5m\x8b\x139\x85\xa5\xcb\x89\x7f\x85T\x98\x17\xa2,=\xe6e\xf8Dt\xa82\xad\xb3^T+\xca\xba\x0e\rW\xe6c1\xb43y\x01V\x0b\xee\xa2\x17_\xa8\x98_k\xcd\xcc\xef1G\xb2\x89\x889\xae\x01\xcb\xc2\xbf\xaa\xda\xfe\xb3\x12\x03\x10\xd97\x8c\xbd\x8c\xf7\x98b6cx\xd5\x14\x95\xaa\xf4\xc7\xb1\x8c\xad\xa1\x13\n\x07\xc9\xc1\xbd\xa7\xda5\x8f(\xfe\x04f;^%0.\xce\xd6\x12\x88\xa42\xe5\x00\x19V\xb9\xd1\x02\x9b\xfa\xca\x95merH\x82ar\xed\x97iHi\xf8_\xc9\x82\xba\x8dvi\x86\x1f\xeb\x1c\x1a\x1axU\xcfQ\x9d\xb3kmo\x01b2\x8d\xc2\xebi\xf7\xba\x80\x8at\xf4\xa7\x9b\xe2=\xf8S\xc3\'\xf7\x9c!\xb7m\xcc\xa0\xc9\xc8\xfc\xbe\xd1\x87\xc4%\x1c\xda\x0fiI\xfej \xfe\xa6\x15\xe8D\xa2\x07D\x1c\r\xef1\xc3\xb5s\xfb\x08\xa3K\x1c\xd7\xd3\xd2Pc\xa1k^\xd2\xc1\x8c5\x1bVS\xa7\xeb0\x8cou\xdaa\xcd\xd8\x9a\xb7-s0\xa8\x9a\xa0P\x00h\xd9\x8e\xd4\xd6\xdc)^\x7f\xff\xc4\x00&\x10\x01\x00\x02\x02\x01\x03\x04\x02\x03\x01\x00\x00\x00\x00\x00\x00\x01\x00\x11!1QAaq\x81\x91\xa1\xc1\xb1\xd1\x10\xf0\xf1\xe1\xff\xda\x00\x08\x01\x01\x00\x01?!\x11\xaf\x1d\xacC\x95\xef6E\\\xbf\xa0\x19^\xe3\x16S\xd6s\'\xac6\xdd\xe6\xe2\x82\xae\x92\xbf(k""\xf3\x05\xd6\xf5\x8fs\xef\x06\x7f\xb0\x08\xd3\xc9DE\xa8\xf4\x86\x0e\xf0\xa4\xbd\x8a\x81Uq\x0c\x0b-d3C\x94zZ\xeb \xf8\x94\xe2\xf8\x1a|\x7f\rHv\xc16a\xfd\x08\xd4A\x7fD\xa37\x0e2F\xc6&\x1d\xc0\xe0e""\xaas/\xc4y\xb0\xe1\x82\x13\x97\xb7\xc4C\x85\x1a\x1b.#\x0e\xa5\xd8\xfa\xc2\xf0\xab\xa3\xcb4\x8f\xd33\x08\x04\x8e\xc4\xc4QZ\xb29B\x1f\xde\xd1\x91Yn\xb3\xe0\xdc\xa1J\xefE\xcc1\xc0P\xe8\xf3\xf1)\xe3\x03\x16u\xae\t/\xda\x83\x00(E\x15TV\x05K\x92VWL\x0c\x13\xba\xa1I\xff\x00<B\xe4\xae\xe0\x94\x80\xafg\x95\xff\x00\x91\xbd\xc9\x94\x003\xcc\xbd\xe0\x01W\xaa\x01\xdc\xe4\xe8\xeb\xf7\x03\xc2}\x94\x86z\xb0\xa7\xb4D\xdd3z\xcc\xca\xfd:\x95A\x1a\x15\xf8\x89E<\x820\x06n9X\xe6\xdaz.\x11\x01l\xea\xc5\xe2\x93\xaf\xa4+\xcf=\xe9\xe2q\xc2\xfch\x98b\xaf\xf2D\x1eD\xf3\xf0\xba\xce\x8a\x87}\x82\x1b\x1c(\xf9\x94\xc5\xcb\xa2Q\xb3{%\xf2\x1a5\xb8\x03-(O\x04\xeb\xef\xeb\x9eH\x1e\xbf\xc8G\xe9\xa1VG\x13\xa9\xd6Ik\x15bz\xc1\x1c\x9a\x92""Jqj6\xc2\xd7\xe9\x99\x8f\x00\xef3\xf4\x1f\xed-}+.\x1d`\xa8\x8f\xa54\x1e\xbfR\xf0\xef)""\xed_\x13\x01[\x93\xa1\xdb\xbc\xb5\xe9\xae\x047\xb6,\x94\x96\x11+\x8e\xa8\xfe\x1c\xf4V\x0f\xdcm,\xb5\xef\x89\xd7\xd8\xbc\xcc\xbe\x8e\x8ee\x18C\xa5\xc1~H=\xbe\xe5\xd1]Gvc+X\x9b#\x92\x14\xd1)f\xb6}\xcf\xcd\x8dK\xb5\xcd\xcex\xf9\x18\xfa\x8e\x9b\xa9\xb5_b\xe6\x03\xa1\xd1\xd2y\xc2\xf9D\xdc{\xd0\xae\xa2;k\x83^o\xf5\x00\x187\xd3\x13\x03\xef\x16\x1d\x18\x18L\x1f\xd7\xbc\xa6C\xc0\xb5\x9b\x95]\xd9~\xf1\xac\x9a\xc2-\xe3-\xdf2\xd2%\x8b\x80Z\xf1\x00\x05\x14\x8c\xa2\x94U\x9a\x10o\x8b\x03U\xe5\xd6G\xee\\6t\x1d\xeeT\xfb\x08\xee\xd44\xe8N\xad\xad\xc4\xca\xe1\xd3I\xd0\x88\xde\xcbH\x03\xa5\xd1q\'=\xc4\xcd\xder\xfb\xc1\xc3\x9ai\xb6Tb\x18?\x0c\xed\x0f\xe1\x96\x0b\x8d\xe0\xc1\xd3\xc77\xe4\xc5cSD\x88\xcb/\xb8\x17\xb5\xa0WC\xd1:\x0e\xf9\x9f\x19y\x7fEz\xccv\x16=\x0f\xe9\x8e\xeb\xb6\xab\xf3\x164\xecxQ,\'J\xe3\x07\xd4\x07sI\x80\xaa\xc0Y\xe2Ros\xb1DR\\\x00\xbc\xcb5B0\x97M\xe9\xe2\x1e\xc8\x1az1\\\x07y\x83\xd3\x1f\x16[\xf1\x13\x9aY\x1eB\x02\xd5\xb7ezK\xaa\xa0SX\x97\x10\x82\x1d\x0307lG\xabA>g\xff\xda\x00\x0c\x03\x01\x00\x02\x00\x03\x00\x00\x00\x10\x9c\xae@U\\L\x9a\xff\x00\xe5[\xf1\x81^\xad\xf5\xf4\xd4p8\x96\x80\xd6\xee\x96y\xff\x00\xb3d1\xd9{7\xc3z7>\xf7\xff\xc4\x00 \x11\x00\x03\x00\x02\x02\x02\x03\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x11!1AQ\x10qa\x91\xc1\xd1\xff\xda\x00\x08\x01\x03\x01\x01?\x10\x89\x93""\x83.D\xb45\x8b\xd0\xa6<\x89\x8e\x8c\xb1\xc5\x97\x93\xe8\xb2\xfc`\xab\x8fQ\xa1\x05Z\xbd\xf8\xec\x97\xc3\xf88\xdd\x82\x0c\xcc\xd6\xe3\xd1\x12V\xd8\xb0oh\xf0:\xa1\x1bM^\x84n\xcc\xd1\x95\xaf\xa1M\t\xa24\xbf`\xdb;ev\x82\xf1\xa7\x05#\xa0\xd3\xf3,i7\xc2\x98$\x848$Y4\xd9x1oFl%\x83\x7f\x13\xd29\x086\x8bG\xff\xc4\x00""\x11\x00\x03\x00\x02\x02\x01\x04\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x11!1AQqa\x91\xa1\xd1\x10\x81\xc1\xff\xda\x00\x08\x01\x02\x01\x01?\x10Gp.\x0cW\xc1[\x04\xd3@@\x9d1H\\\xab\x08YL\xe0\xbb%\x1a\xc8B\xfc\x0cJO\x9b\xdd\xf4m\x8f\xda\x17\x87\x9f\xb5\xfc\x12zk\x85\xd0\xaaF\xd3$\x94\xba\x18\xa9\xb1\x85%XC\xf3\xe82g\x08`\x1c-\x12T\xcaU\xf0&C\x86\x1b\xe0\xb7Vdl\xfb\x19\x04hue\xd1\x93\t\x07\x9by\x11\x05\xc1+\xd4z\x9eDTC\xc8\xd4@\xb6>P\xd7\xf7\xfe&\xcc\xff\xc4\x00%\x10\x01\x00\x02\x02\x01\x04\x03\x00\x03\x01\x01\x00\x00\x00\x00\x00\x01\x00\x11!1AQaq\x81\x91\xa1\xb1\xc1\xe1\xf0\xd1\xf1\xff\xda\x00\x08\x01\x01\x00\x01?\x10\x08%\x0b2\xce\xbfx\xb6ie\x96\x1a,\xea\'\xd2\n\xd4\x1e\x14Q_\xe8\xf3\x1c\xb0\xb8\xe0\xfa\x8c\xb0\xa1\x94\xde\xc0\\FUmW\xf2\xc5\xf6:\xc7\x08\xa7\x94_\x17\xf2\x80U??\xdc^\x06\x1c\xdassd\xbe\t[\xb3\r\xdah\x0fl\xe1\xa6\x8cG\x9b\x1a`\xd1\x96\xca\x94g:\x11\xa9\xea\x9e\xb2t\xf3\x11\x0ba*\xd6\xc6\xd8\xd4\xbd\x12\xe7<\xfa\xaeIO\x0b\xdc\xa9\x03\x15\xdc""\xc5\xe0e\xc5\xb9\xcd\xc3\x81\x8c\xf5\xb2b\xf2g\x99`9n4\x14\xc0\xd8\x91\x1f\xd1b\xd4\xc1|\xae\x9e\xb8`dO\x12\xb2Z\x8cBH\xe3y\x85|\xf3\xda0\x1c\xd1\xc1v\xbd\xdb\x832\xb0\x08\x1d\xe5\xf9+\x0c(\x9fls@7\xd1\x95\xca\xdb\x90\xa9\x872\xb8\xa2\x8db\xb3\\d\x9c\xc1\xb0\x05\x8c \xad\x8b\xd0\xc7n\xde\x0fl\xafX\x81\xc5-\xaf`}\x10\xfd\x12\x01\xae\xd5\x04\xbb\xd9\xe6\x07\x0f\x90\x995\xb8\x82\xad\xaclt\xf90\xef\xa3i\xdc\x18\x02A8N\xd1O\xda\x8ax\x9d(9aE\xc2\x96\xce\xad\xf1\x0b\xd7\xb8\xae\x1c\xa7\xf2QN\\fm\xeef\x05q`\x7fi3\x11 \xe0\x17\xda9|\x8aP\x90\xb8\xc36\xf7w\xc5\xc3j\xae\xed.\xf0w\x8cc0\xbd:\xc5L\x8a\xb7\x16\x06\xbb\xc1\xb9`\xae\x9f\xe4\xa9\x86\xb4/\xa8\x98E\x05]:\xbe .\x06\xc0\x00\xef\x88\xb1\x9cuG\xf1-v\xd8`\xf0\x04\x14\xf0\x0c\x8bq\xad\x9e\xa2\xf0\x0e\xd8\x16,>\x08\x9aUD\xd2\xe2k\xe0\xc3\xa1\x12\x83\xee]\x02\xaf,\x8e`qk@K\xa6\xd3\x8c^\x00\xcc\x00L\xaah\x07\xe0\x13F\x04\xfao\xf3\x18\\RD\x1a$\xbeW@\xe6d\xe5j\xcbv\xbe\xe0`\xd9\xab\xaa#G\xc9\x9a\xfe\xd8gA\x14U\xf8Fx_P\xeaE\x9c )\xd6MFk4*\x93\xb2)\x11i\x08[_\x04\xe7?\x10\xef\xa0\xd6\x7f\xd6\x8c\xb4\x00\xae*\x10S\x1c\xf1+\xd6`1\xb4\xa2\x83\xcb\xd8\xf3\x07\xbby\xc5\x94\xafu\x81\x13\x92\xbd\x81\xfc@\xb2\x01\x83\x17\xa4\xad\x87\xea/\xb2\xd8\xe5\xdb\xd1o\xa8\xeb\xac \xa1.\x15j\xb5\xbb\xa3\n\xb8yz\x9b\xe9U\xfb\x1a\x81%*\xff\x00\xcc@k\x9fdX\xabm4\x1d\xd9_\x9d\x9a\x1a3\xcb\x8d\xf3\x15\xd5hy\x94\xd7\xe1*P0\xd2i\xa4\xb1\xa4Nz\x14\x94k\xa1\xd0\xbc\xbdt\x8c\x8a\xe8UI\xe6\xf7\x00\x13\xd4[r\xfc\x98\xf3]\xb5\xff\x00\x89\xc5\x16\xd3oxW}\xd0hT(\xb4$\xeb\x1b}TR\x10*\xf4\xff\x00g\xe655\xd0:\xe6\xab\xceH\x97\r\xc0\x93\x05\x0e\xd1W7\xf2Y\xd0\xdbxa}\xb9\xf7-\xcc/\xf4V>\xa0R\xa9`\x9c\xa2\xd7\xe1|G\xb9\x96!a\xa1\xd6\x10e\xec\xaf)\xd4\xed+\x8bO\xce&o\xa3\xba\xa8\xda\xd0\xe5Vc\x01\x93\xdc\xda\x92l""\x9a\xc4U\xec~`\xc6\x9a\x11]\xf4}3\x0fm\xbd\x99M\xf8\x81n>R\x01\xb0Dr\x9b%P\xab\xd3\x1a~\xcd\x9a\xc9\x1ep\x1f\xf1\xf7+\xd0D\rX#\xee\xfe""\xd5LjG\xc9\x8a\xb8\xd1@}>\x18\xe7\xb4#\xceaQ-F\xb4\xd2\xfc\x87\x93\xfd<l\x9c\x95\x80\xfc\xc00\xbd\xf2T\x82\xf5\x89\xf8(Z\xa0\x0f\xb6_,oB\x03\xe4\xd4\xb33\xb6\xe9\x0e/\x83\x1b\xed\x1a\x08\xeb\x806\x0fw\x89k\x08\xba\xeby\xfd\'y\x13\xe0\xa2\xc8\x00\xa6\x17\xcc\xb5bw4;_\\c\xf6""\x8a\xfdq\xc9\xf8\xfa\x81mTk\xd6\x1d\xabeb\xa0\x1d\xee\xb7\xe6\x10QB\x01PS\x95j\xba/\x18K\xfd\x94[aq\xb6\xac\xd6o\xac\xabE\xd8Ij\x9c\x0c\xd5\xefp\x86]r\xa3\x06\x8b\xcbb\xefB]\x05]\xc0\x00R\x16\x83\xab\x7f1\xc4\x16\xd7E\x14>\x8f\x88\xff\x00\n\x11k\xa4\x1cc\x1e\xe1\xa1\xbb\xfe\xa0\xc0\xe3\x01\xf6\xcc\xdb\x81y\xe7\xd4\x16&Z\x1a1\x179R^-\xb4N\x9e#Z\xaa\xf0\x07M\xc4\x08\xd5f\x91\xed\x07""gG\xb8\x19[\x8e\xd7\x99qq\xd5p\xd8]\xc7K\xcf8}\xc0\xe8\xa4\x80\xc1GZ\xaa\xf8!\xfc\x06\x8a\xb8\x1c\x06\xdb\xf3\x11:\xa8\x82P\xa4\x07\x8e\xb54s\x99\xc2T\x1d-~a\xc3 \xef\x1aP*\xf4\x10}\x13\xff\xd9'",Retail,New Cairo,"1,191","[['147', 'Ain Shams University'], ['111', 'Cairo University'], ['107', 'Helwan University Cairo'], ['30', 'The American University in Cairo'], ['27', 'Arab Academy for Science, Technology and Maritime Transport']]"
